idx,caption,label,entities,factcheck_score,entailment_score,contradiction_score,neutral_score,wiki_context_length,status,n_chunks,top_chunks_used,avg_top_sim
144,Egyptian women gather to denounce sexual violence and harassment against women in Cairo,True,Egyptian|Cairo,0.024676,0.02665,0.001974,0.971376,1500,ok,10,2,0.04551202218249924
145,Ivanka Trump waits for the start of the third presidential debate at the Thomas Mack Center in Las Vegas,True,Ivanka Trump|the Thomas Mack Center|Las Vegas,0.000214,0.025541,0.025327,0.949133,1500,ok,12,2,0.06773977479641982
146,Cruz of Texas speaks at Woodrow Wilson Middle School in Terre Haute Ind,True,Cruz|Texas|Woodrow Wilson Middle School|Terre Haute Ind,-0.473689,0.232264,0.705953,0.061782,1500,ok,23,4,0.0866055345867596
147,Kelvin Sewell poses for a photo with Sarai White 9 outside the City Council chambers,True,Kelvin Sewell|Sarai White 9|City Council,0.984377,0.98501,0.000633,0.014358,1500,ok,5,1,0.04211301015751414
148,Villagers of Kabrit watch an ambulance as it prepares to unload the bodies of victims from the crashed Russian airplane,True,Kabrit|Russian,0.145873,0.166428,0.020555,0.813017,884,ok,2,1,0.06655067137822392
149,A Ferguson Police officer is overcome with emotion during a vigil held in honor of Jamyla Bolden on August 20 2015 in Ferguson Mo,True,Ferguson Police|Jamyla Bolden|Ferguson Mo,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
150,Tortola the capital of the British Virgin Islands sometimes referred to as the offshore capital of the world 17000 UK companies have been controlled from the BVI,True,Tortola|the British Virgin Islands|UK|BVI,0.000935,0.000988,5.3e-05,0.998959,1500,ok,27,4,0.15077575715874084
151,Charles II s lover Nell Gwyn as captured by an anonymous 17thcentury hand Click to see a larger uncropped version of the painting,True,Charles II s|Nell Gwyn,0.027976,0.029027,0.001051,0.969921,1500,ok,3,1,0.08707222529985652
152,The Twits are joined by new characters Handsome Waltzer Boy Yorkshire Terrier Man and Tattooed Fortune Teller Lady,True,Handsome Waltzer Boy|Yorkshire Terrier|Fortune Teller,0.000563,0.001233,0.00067,0.998097,1500,ok,15,2,0.07016160285354908
153,Bradley Manning arrives at a military court facility for the sentencing phase of his trial,True,Bradley Manning,0.001921,0.003852,0.001931,0.994218,1500,ok,5,1,0.09475388055811439
154,John Boehner said the House of Representatives would deal with immigration reform in chunks,True,John Boehner|the House of Representatives,0.005918,0.007696,0.001777,0.990527,1500,ok,11,2,0.08116973267059377
155,Jason Watkins and Monica Dolan as the warring couple in The Twits at the Royal Court adapted by Enda Walsh,True,Jason Watkins|Monica Dolan|the Royal Court|Enda Walsh,-0.00155,0.004817,0.006367,0.988816,1500,ok,28,4,0.08114527640194882
156,Fresh fringe Uncle Vanya at The Print Room a London fringe venue that opened in September 2010,True,Uncle Vanya|The Print Room a London,-0.001375,0.000972,0.002348,0.99668,1500,ok,8,1,0.03560754091934477
157,Holger Osieck exits as Socceroos coach with the Australian team s performance at rock bottom,True,Holger Osieck|Socceroos|Australian,-0.001148,0.00037,0.001518,0.998112,1500,ok,13,3,0.0823060166374151
158,There are likely to be tens of thousands of empty seats at Twickenham Stadium for the Heineken Cup semifinal between Saracens and Toulon,True,Twickenham Stadium|the Heineken Cup|Saracens|Toulon,0.097426,0.098145,0.000719,0.901136,1500,ok,18,3,0.055804517074735334
159,WH Smith has also bought the Wild Cards and Gifts chain in Australia in January which operates 50 small gift shops,True,WH Smith|the Wild Cards|Australia,0.696078,0.770958,0.074879,0.154163,1500,ok,12,2,0.07195935625522557
160,Amazon founder and chief executive Jeff Bezos has made an investment in financial news site Business Insider led by controversial former analyst Henry Blodget,True,Amazon|Jeff Bezos|Business Insider|Henry Blodget,0.14167,0.263097,0.121426,0.615477,1500,ok,31,4,0.10240204597613192
161,Vladimir Putin Angela Merkel Francois Hollande and Petro Poroshenko pose for a group photo during the Ukraine peace talks in Minsk,True,Vladimir Putin Angela Merkel Francois Hollande|Ukraine|Minsk,0.0006,0.001137,0.000537,0.998326,1500,ok,10,2,0.04017756410641954
162,Jean Dujardin in Lost in Rio one of the spoofspy OSS 117 films,True,Jean Dujardin|Rio|OSS,-0.008456,0.060878,0.069334,0.869788,1500,ok,33,3,0.09854737985324724
163,The Shakespeare of Shapiro s book is uncertain about his career,True,Shakespeare|Shapiro,0.001562,0.001785,0.000223,0.997992,1500,ok,10,2,0.09112284854944852
164,Former Mexican president Ernesto Zedillo in 2000 While in office in the 90s Zedillo began a war against Mexican cartels that exploded in the second half of the decade,True,Mexican|Ernesto Zedillo,0.008414,0.012178,0.003764,0.984058,1500,ok,12,2,0.09695039561406371
165,Those travelling to Heathrow by car could face a congestion charge under revised plans for the airport s expansion,True,Heathrow,-0.009212,0.006636,0.015848,0.977517,1500,ok,8,1,0.09971414249495693
166,The Pianist Adrien Brody s character Wadysaw Szpilman wins the sympathy of a Nazi officer amid the ruins of Warsaw by playing the Ballade,True,Adrien Brody|Wadysaw Szpilman|Nazi|Warsaw,0.003008,0.004486,0.001478,0.994036,1500,ok,15,3,0.03753173194268081
167,I happen to have a PhD in genetics but that technical knowledge does nt help me when writing about archaeology or physics,True,I|a PhD|genetics|technical knowledge,0.012722,0.019713,0.006992,0.973295,1500,ok,21,2,0.01849042410753455
168,Halifax says the economy is supporting housing demand others are less sure,True,Halifax,0.749462,0.811297,0.061835,0.126868,804,ok,13,1,0.061046930912825016
169,Flouting conventions Desmond Barrit in A Funny Thing Happened on the Way to the Forum at the Olivier theatre in 2004,True,Desmond Barrit|Forum|Olivier,-0.007894,0.003806,0.011701,0.984493,1500,ok,21,3,0.09879705263303669
170,Tokyo Japan A model on wheelchair presents a creation by designer Takafumi Tsuruta from his autumnwinter 20152016 collection for his brand tenbo during Tokyo Fashion Week,True,Tokyo|Japan|Takafumi Tsuruta|Tokyo Fashion Week,-0.003214,0.001889,0.005103,0.993008,1500,ok,9,3,0.14540737156803588
171,A Taser gun Farmer was walking away from PC Wright at the time and posed no threat an IPCC investigation found,True,Taser|Wright|IPCC,0.000969,0.001257,0.000288,0.998455,1500,ok,3,1,0.061207855755881786
172,A policeman has been awarded 60000 in damages in a high court judgment against the Times,True,Times,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
173,Output from industry in October was just 03 higher than a year ago and remains almost 5 below its precredit crunch peak,True,Output|industry|October|its precredit crunch peak,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
174,Vatican City Pope Francis arrives at St Peter s square to lead his weekly general audience,True,Vatican City|Francis|St Peter s square,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
175,Alexander Buttner right only made 15 appearances for Manchester United last season,True,Alexander Buttner|Manchester United,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
176,A Bulgarian town s mayor has said his local side are insulting the community and has stepped in to take over coaching them,True,Bulgarian,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
177,Enda Kenny and David Cameron shown in a file photograph are visiting Belfast to try to bridge gaps between the Stormont parties,True,Enda Kenny|David Cameron|Belfast|Stormont,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
178,A graphic showing different energy sources that provide green energy at Hugh FearnleyWhittingstall s River Cottage,True,Hugh FearnleyWhittingstall s River Cottage,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
179,Lalitpur Nepal A woman working in the mustard fields of Khokana,True,Lalitpur Nepal A|Khokana,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
180,A US military illustration from Project 1794 strongly resembles a flying saucer,True,US|Project 1794,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
181,No problem with noisy neighbours at the Dubai International Cricket Stadium,True,the Dubai International Cricket Stadium,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
182,Edinburgh UK University fashion students Kikie McKenzie Alana Hilton Olivia Bright Julie Mills and Heather Dooley showcase their work created for the Edinburgh college of Art fashion show,True,Edinburgh|UK University|Kikie McKenzie|Alana Hilton,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
183,Stargazers gathered in Northumberland National Park the only place in England granted Dark Sky Park status,True,Northumberland National Park|England|Dark Sky Park,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
184,Cumbria UK The aurora borealis over Derwentwater near Keswick in the Lake District See more amazing images here,True,Cumbria|UK|Derwentwater|Keswick,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
185,In 2009 Donald Eugene Gates became the first man to be exonerated after being imprisoned on fantasy hair evidence,True,Donald Eugene Gates,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
186,Vladivostok Russia Cadets take part in a rally commemorating the first anniversary of the annexing of Crimea,True,Vladivostok|Crimea,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
187,Population ageing which increased steadily through the 20th century is set to intensify in the coming decades,True,Population ageing|which|the 20th century|the coming decades,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
188,US defense secretary Leon Panetta has declared alQaida in the Islamic Maghreb responsible for the In Amenas attack,True,US|Leon Panetta|Islamic|Maghreb,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
189,Sale s Danny Cipriani runs at the Cardiff Blues defence following his gamechanging introduction,True,Danny Cipriani|Cardiff Blues,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
190,Luis Suarez will serve a fourmonth ban for biting Italy s Giorgio Chiellini,True,Luis Suarez|Italy|Giorgio Chiellini,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
191,London UK The chancellor George Osborne prepares to pose for the media with the traditional red dispatch box outside his official residence at 11 Downing Street,True,London|UK|George Osborne|11 Downing Street,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
192,Big star Renee Zellweger in Bridget Jones s Diary a third film could be on the way with a more slimline Bridget,True,Renee Zellweger|Bridget Jones|Bridget,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
193,The proposed new route for the Keystone XL pipeline in Neligh Nebraska,True,Keystone XL|Neligh Nebraska,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
194,Barack Obama told an audience in Mount Holly North Carolina We ca nt just rely on fossil fuels from the last century,True,Barack Obama|Mount Holly North Carolina,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
195,Autumn Veatch was a passenger on a plane that crashed on Saturday with two other people on board She survived and walked out of the remote crash site,True,Autumn Veatch,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
196,Bee populations have collapsed across Europe with many scientists attributing this to the use of neonicotinoids,True,Europe,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
197,The European health insurance card provides access to the health systems across the EU,True,European|EU,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
198,Uber driver Karim Amrani sits in his car parked near the San Francisco International Airport parking area in San Francisco,True,Karim Amrani|the San Francisco International Airport|San Francisco,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
199,A fire engine arrives at a burning building after shelling in Maryinka village outside Donetsk in eastern Ukraine,True,Maryinka|Donetsk|Ukraine,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
200,A statue of the virgin Mary holding an orb of light.,True,Mary,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
201,A dairy cow sticking its tongue out from inside its stall.,True,A dairy cow|its tongue|its stall,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
202,A clock sitting on a post above the statues of two birds.,True,A clock|a post|the statues|two birds,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
203,A girl holding a tennis racket in her hand while on the tennis court,True,A girl|a tennis racket|her hand|the tennis court,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
204,two dogs laying in a bed with thick covers,True,two dogs|a bed|thick covers,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
205,A clock hangs on a wall of a neglected building.,True,A clock|a wall|a neglected building,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
206,The skiers stood on top of the mountain.,True,The skiers|top|the mountain,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
207,Two dogs in a grassy field with one dog holding an orange disc.,True,Two dogs|a grassy field|one dog|an orange disc,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
208,An umpire is in jump action while the pitcher launches the ball.,True,An umpire|jump action|the pitcher|the ball,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
209,Man standing beneath large sail on beach with man controlling from distance.,True,Man|large sail|beach|distance,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
210,A child standing on the floor with a toothbrush in hand.,True,A child|the floor|a toothbrush|hand,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
211,A person looks at a very big computer monitor.,True,A person|a very big computer monitor,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
212,three people standing in front of trays of doughnuts and bagels,True,three people|front|trays|doughnuts,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
213,This is a picture of four stuffed animals.,True,This|a picture|four stuffed animals,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
214,A black and orange cat sitting on a wooden counter top.,True,A black and orange cat|a wooden counter top,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
215,A kid is holding two hot dogs in a room of kids.,True,A kid|two hot dogs|a room|kids,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
216,A dog runs after a frisbee by a fence.,True,A dog|a frisbee|a fence,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
217,A man sits in a coffee shop working on his laptop computer.,True,A man|a coffee shop|his laptop computer,-0.979029,0.007598,0.986627,0.005774,256,ok,1,1,0.09915759724690272
218,a electric sign sits next to a park,True,a electric sign|a park,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
219,A person carrying a crate on their shoulder that is full of bananas.,True,A person|a crate|their shoulder|that,-0.885308,0.035345,0.920652,0.044003,1500,ok,6,1,0.0
220,A plate of food being heated in a microwave.,True,A plate|food|a microwave,0.003719,0.004353,0.000634,0.995012,1500,ok,6,1,0.07300499523508465
221,Number of street signs in front of a big building.,True,Number|street signs|front|a big building,0.009387,0.011424,0.002037,0.986539,1500,ok,20,3,0.06952804079440379
222,"A cake with white icing, mint leaves and strawberries.",True,A cake|white icing|mint leaves|strawberries,0.000858,0.002709,0.001852,0.995439,1500,ok,24,2,0.06265077567930344
223,A girl is taking a selfie while brushing her teeth.,True,A girl|a selfie|her teeth,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
224,a baseball player swinging a bat at a ball,True,a baseball player|a bat|a ball,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
225,A man walking with a sign next to a row of buses.,True,A man|a sign|a row|buses,0.008341,0.010125,0.001784,0.988092,1500,ok,6,2,0.09770244782417474
226,A teddy bear sitting in front of a pile of boxes.,True,A teddy bear|front|a pile|boxes,0.02722,0.029976,0.002756,0.967269,1500,ok,13,2,0.03929740892927422
227,"A selection of pears, orange, and watermelons on display.",True,A selection|pears|orange|watermelons,0.009702,0.012661,0.002959,0.984381,1500,ok,32,3,0.051664905409058555
228,a few goats in a big grassy field out doors,True,a few goats|a big grassy field|doors,-0.184677,0.028552,0.213229,0.758219,1500,ok,5,1,0.07156162324270579
229,A group of people that are inside of the water.,True,A group|people|that|the water,0.026546,0.047713,0.021168,0.931119,1500,ok,15,3,0.0713860893312676
230,A plate of hot dog on a table with a glass,True,A plate|hot dog|a table|a glass,0.009465,0.014832,0.005367,0.979801,1500,ok,12,1,0.11819874366243732
231,A gathering of people and several motor bikes.,True,A gathering|people|several motor bikes,0.990351,0.990454,0.000102,0.009444,1500,ok,4,1,0.056803157150324336
232,A large long train with man inside on the track.,True,A large long train|man|the track,0.92065,0.921599,0.000949,0.077452,1500,ok,9,1,0.05411895542929911
233,The group of friends is riding down the beach.,True,The group|friends|the beach,0.002847,0.003044,0.000197,0.996759,1500,ok,7,2,0.06807873069335255
234,"Two people at a restaurant, one of whom is looking at a cellphone.",True,Two people|a restaurant|whom|a cellphone,0.028512,0.032639,0.004127,0.963234,730,ok,14,1,0.026140811079369292
235,people enjoying a game of kick ball with many younger ones involved,True,people|a game|kick ball|many younger ones,0.990824,0.990943,0.00012,0.008937,1500,ok,17,3,0.07036592958732123
236,a kid rides a skate board up a wall,True,a kid|a skate board|a wall,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
237,A lone surfer carries his board next to the shore.,True,A lone surfer|his board|the shore,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
238,A young girl that is in a very clean and well stocked kitchen.,True,A young girl|that|a very clean and well stocked kitchen,-0.871451,0.040253,0.911705,0.048042,1500,ok,6,1,0.0
239,A polar bear opening its mouth while standing on a rock.,True,A polar bear|its mouth|a rock,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
240,A tennis player is swinging at a tennis ball on a sunny day.,True,A tennis player|a tennis ball|a sunny day,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
241,A large yellow school bus stopping on a road.,True,A large yellow school bus|a road,0.993014,0.99326,0.000247,0.006493,374,ok,2,1,0.03893149493605353
242,A man and a boy hold video controllers on opposite sides of a dining table containing a projector.,True,A man|a boy|video controllers|opposite sides,-0.996121,0.001389,0.997509,0.001102,256,ok,1,1,0.07803104551921322
243,Two woman leaning against a wall wearing baby slings.,True,Two woman|a wall|baby slings,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
244,A dog sits waiting while his owner cuts some meat.,True,A dog|his owner|some meat,-0.043537,0.108334,0.15187,0.739796,1500,ok,4,1,0.043885746413812605
245,A stop sign at the end of the road.,True,A stop sign|the end|the road,-0.427785,0.246756,0.674541,0.078704,1500,ok,19,2,0.08147826145443045
246,A herd of elephants walking across a body of water.,True,A herd|elephants|a body|water,-0.002197,0.003034,0.005231,0.991735,1500,ok,15,2,0.09210470312556854
247,cereal and juice are placed on top of a fridge,True,cereal|juice|top|a fridge,0.001059,0.001487,0.000428,0.998086,1500,ok,26,3,0.040276487185276696
248,a shelf with a lot of assorted colorful fruit for sale,True,a shelf|a lot|assorted colorful fruit|sale,-0.998863,0.00029,0.999153,0.000557,941,ok,5,2,0.0761809076406474
249,"A blender, bottle, glass and cutting board with knife on a counter.",True,A blender|bottle|glass|board,0.010273,0.027967,0.017695,0.954338,1500,ok,24,3,0.07289616971752173
250,the difference between the local and tourist specials on this menu,True,the difference|the local and tourist specials|this menu,0.070648,0.119389,0.04874,0.831871,1436,ok,5,1,0.07423639053864635
251,someone rented a part of central park for a party today,True,someone|a part|central park|a party,0.021016,0.053554,0.032538,0.913908,1500,ok,23,3,0.06096542614001363
252,this bizarre textile flooring is neither textile nor carpeting its porcelain tile,True,this bizarre textile flooring|neither textile|its porcelain tile,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
253,the employee area of this fastfood restaurant has had an access code in the pattern of triangle for a long time,True,the employee area|this fastfood restaurant|an access code|the pattern,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
254,family dog that ran away after a car crash found alive six days later,True,family dog|that|a car crash,-0.079491,0.072888,0.152379,0.774733,1500,ok,7,2,0.13605262815064467
255,this sink at chicago ohare airport has soap water and a hand dryer from left to right,True,chicago ohare airport,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
256,toronto police officer dyes hair pink to fight bullying and homophobia,True,toronto,-0.996247,0.000656,0.996904,0.00244,1500,ok,6,1,0.038299287837605785
257,dying us soldier fighting for the right to sue military over medical malpractice,True,us soldier|the right|military|medical malpractice,0.00933,0.016293,0.006963,0.976744,1500,ok,38,4,0.05246389057999441
258,after two degree sunny days this snow pile is holding on in minneapolis,True,minneapolis,0.000229,0.000791,0.000561,0.998648,1500,ok,4,1,0.047898052559924464
259,small business launches positivity campaign to share a nice thought about someone on social media,True,small business|positivity campaign|a nice thought|someone,-0.000757,9.6e-05,0.000853,0.999051,1500,ok,10,2,0.03507023380932082
260,gavin free from roosterteeth and the slo mo guys suspended in mid air,True,gavin free,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
261,david barton if theres no prayer at a public school graduation thats a promotion of atheism,True,david barton,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
262,whats the market price for douche these days ldu coffee in dallas tx,True,dallas|tx,0.00246,0.002783,0.000323,0.996895,1500,ok,13,2,0.040455792765942834
263,a child clutching his soldier father gazes upward while his father lifts his wife from the ground to wish her a merry christmas x,True,a child|his soldier father|his father|his wife,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
264,ed sheeran not believing his luck at the victorias secret party,True,ed sheeran|the victorias secret party,0.001817,0.005433,0.003616,0.99095,1500,ok,4,1,0.05086866835486118
265,in the room where theyre holding lunch detention theres this robot on the wall made of pipes,True,the room|they|lunch detention|this robot,0.013125,0.020618,0.007492,0.97189,1500,ok,17,2,0.012702730198940861
266,a twitter hashtag probably doesnt prove feminists want to kill all men,True,a twitter hashtag|feminists|all men,0.000169,0.000205,3.6e-05,0.999758,1500,ok,4,1,0.021918414403671215
267,a few of these logos are flipped on rightside up bottles,True,these logos|rightside up bottles,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
268,the reflection of madison square garden in this building looks like a continuation of the building behind it,True,madison square,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
269,the wood grain on this pallet looks like a ducks head,True,the wood grain|this pallet|a ducks head,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
270,officiary had posted photo on the background of new painted wall to show that government are doing something for city,True,officiary|photo|the background|new painted wall,0.035389,0.052656,0.017267,0.930077,1500,ok,20,2,0.0227814992738389
271,this statue in the anzac memorial in sydney australia embodies and honors the pain the mothers wives and lovers of slain veterans of the great war went through,True,sydney australia,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
272,this big snail with a slug catching a ride and the wee snail trying to keep up,True,this big snail|a slug|a ride|the wee snail,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
273,sandy hook truther caught in virginia with signs stolen from playgrounds built for newtown victims police,True,sandy|virginia|newtown,-0.129563,0.339403,0.468966,0.19163,1500,ok,20,3,0.07315647261726631
274,star wars fan forced to sell ft atst replica because girlfriend doesnt like it,True,star wars fan|ft atst replica|girlfriend|it,0.004502,0.004749,0.000247,0.995004,1500,ok,18,2,0.01107983342180903
275,dropped the eggs a little too quickly while boiling and they cracked,True,the eggs|they,-0.000335,0.001331,0.001666,0.997002,951,ok,13,1,0.0
276,a good day for rescuers of missing yearold found in vacant home,True,a good day|rescuers|vacant home,0.686873,0.754916,0.068043,0.177041,571,ok,3,1,0.044928233817477015
277,this usb to micro usb cable that can goes in both ways,True,usb to micro usb cable,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
278,denzel washington hanging out with liev schreiber meryl streep and his broken finger,True,denzel washington|liev|schreiber meryl streep,-0.000706,0.000801,0.001506,0.997693,1500,ok,7,2,0.05875110930218613
279,trump supporters barricaded in wetherspoons by police after being surrounded by protesters,True,trump,0.001639,0.002566,0.000927,0.996507,1500,ok,4,1,0.0618007086290504
280,emt in venom walks away infected with their hair covering up the m creating et extraterrestrial a nice spielberg homage,True,emt|spielberg,0.438797,0.538562,0.099766,0.361672,1500,ok,7,2,0.03206871097224831
281,this guy was walking around acl with a crayon in his backpack,True,this guy|acl|a crayon|his backpack,-0.358944,0.099865,0.458808,0.441327,623,ok,8,1,0.04581551740777107
282,the smoothness of this statue from where it has been touched,True,the smoothness|this statue|it,-0.241885,0.102942,0.344827,0.552231,874,ok,11,1,0.0
283,the label on this beer can reads std from the side this beer is not for sharing,True,the label|this beer|std|the side,5.5e-05,0.000419,0.000364,0.999217,1500,ok,8,1,0.004514504131960534
284,swirled cocoa powder in a dry metal bowl while making brownies,True,cocoa powder|a dry metal bowl|brownies,0.000975,0.001091,0.000116,0.998793,1500,ok,15,2,0.09512899516967976
285,fixture from car broke off in painting machine during assembly at bmw and got excessively repainted,True,bmw,0.019565,0.022692,0.003127,0.97418,1500,ok,4,1,0.1073686038972288
286,cute sax players get engaged while busking in boston public gardens,True,boston,0.000215,0.000595,0.000381,0.999024,1500,ok,5,1,0.08498398146014109
287,this handloom lists sick people and shut ins as part of their ideal customers,True,this handloom lists|sick people|ins|part,0.276015,0.435592,0.159578,0.40483,1274,ok,12,2,0.041191119017992626
288,the seagull footprints around this trash can with a bagel in it,True,the seagull footprints|this trash can|a bagel|it,-0.404185,0.120617,0.524802,0.35458,874,ok,11,1,0.0
289,found this shrine to mr t in a small shop in decatur ga dont buy only admire,True,decatur ga,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
290,realized mid way through a puzzle that one of the images on the cover was different from the actual puzzle,True,mid way|a puzzle|that|the images,-0.035267,0.021904,0.057172,0.920924,1500,ok,6,1,0.017263100311543652
291,this keyboard indicates whether or not it can detect solar power with a happy and a sad face,True,this keyboard|it|solar power,0.041844,0.043977,0.002132,0.953891,1500,ok,19,2,0.04440352811792312
292,people of nunavut canada tired of paying for coffee lb for chicken for a bottle of v for cabbage,True,nunavut canada,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
293,columbine survivors still struggle years later after florida school shooting bi,True,columbine|florida,-0.047828,0.023271,0.071099,0.90563,1500,ok,11,2,0.11137559121370252
294,the animal on the front dictates the size and strength of the brace bands collect them all,True,the animal|the front|the size|strength,0.03813,0.247722,0.209591,0.542687,1462,ok,5,1,0.08157899419529763
295,this nearly perfectly spherical rock at the seven sisters in the uk,True,uk,-0.015291,0.020587,0.035879,0.943534,1500,ok,4,1,0.03440312846128524
296,this pile of pine needles formed molded in a traffic cone,True,this pile|pine needles|a traffic cone,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
297,mallet used almost exclusively by right handed people for the better part of years,True,mallet|right handed people|the better part|years,-0.005368,0.002756,0.008124,0.98912,1500,ok,20,2,0.0589371783131714
298,the way this tree grew out of the side of this mountain trail,True,the way|this tree|the side|this mountain trail,-0.668217,0.152476,0.820693,0.02683,812,ok,8,1,0.06197103861145545
299,this bathroom has lights above the stalls to indicate whether theyre vacant or occupied,True,this bathroom|lights|the stalls|they,0.129081,0.437204,0.308123,0.254673,1500,ok,24,2,0.037440428309200496
300,The Chrysler Building has yet to be surpassed in height.,Fake,The Chrysler Building,-0.138304,0.017216,0.15552,0.827264,1500,ok,5,1,0.20784757963820752
301,Peking University is in Thailand.,Fake,Peking University|Thailand,-0.672383,0.075708,0.748091,0.176201,1500,ok,10,2,0.1375848220156517
302,Magic Johnson did not play for the Lakers.,Fake,Magic Johnson,-0.99964,8.4e-05,0.999725,0.000191,1500,ok,5,1,0.19682373908216255
303,Rupert Murdoch is the Chairman of FOX News.,Fake,Rupert Murdoch|FOX News,0.009757,0.014503,0.004746,0.980752,1500,ok,8,2,0.26244164487195076
304,Juventus F.C. rejected their traditional black-and-white-striped home uniform in 1903.,Fake,Juventus F.C.,0.370769,0.656226,0.285457,0.058318,1500,ok,4,1,0.06282967374358593
305,Uranium-235 was discovered by Arthur Jeffrey Dempster in 2005.,Fake,Arthur Jeffrey Dempster,0.104782,0.161833,0.057051,0.781117,1500,ok,4,1,0.143517045280336
306,"The United Nations Charter was signed on April 26, 1945.",Fake,The United Nations Charter,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
307,John Krasinski is an astronaut.,Fake,John Krasinski,0.008752,0.012409,0.003657,0.983934,1500,ok,7,1,0.05970309641214815
308,Psych is a professional roller derby athlete.,Fake,Psych|a professional roller derby athlete,0.00075,0.002629,0.001879,0.995491,1500,ok,7,1,0.05485320015217409
