image_path,full_path,exists,image_source,gt_answers,fake_cls,ai_score,hum_score,predicted_label
/fake/antifact_image_generation_val_50/visualnews_antifact_val_edit_3.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\fake/antifact_image_generation_val_50/visualnews_antifact_val_edit_3.png,True,AI-generated Image,Fake,visual_veracity_distortion,0.999067,0.000933,ai
/fake/antifact_image_generation_val_50/visualnews_antifact_val_edit_4.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\fake/antifact_image_generation_val_50/visualnews_antifact_val_edit_4.png,True,AI-generated Image,Fake,visual_veracity_distortion,0.997538,0.002462,ai
/fake/antifact_image_generation_val_50/visualnews_antifact_val_edit_5.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\fake/antifact_image_generation_val_50/visualnews_antifact_val_edit_5.png,True,AI-generated Image,Fake,visual_veracity_distortion,0.999762,0.000238,ai
/real/bbc_val_50/BBC_val_5.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_5.png,True,VisualNews,True,original,0.999335,0.000665,ai
/real/bbc_val_50/BBC_val_6.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_6.png,True,VisualNews,True,original,0.999013,0.000987,ai
/real/bbc_val_50/BBC_val_7.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_7.png,True,VisualNews,True,original,0.886609,0.113391,ai
/real/bbc_val_50/BBC_val_9.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_9.png,True,VisualNews,True,original,0.002652,0.997348,hum
/real/bbc_val_50/BBC_val_10.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_10.png,True,VisualNews,True,original,0.000987,0.999013,hum
/real/bbc_val_50/BBC_val_15.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_15.png,True,VisualNews,True,original,0.99916,0.00084,ai
/real/bbc_val_50/BBC_val_16.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_16.png,True,VisualNews,True,original,0.002161,0.997839,hum
/real/bbc_val_50/BBC_val_17.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_17.png,True,VisualNews,True,original,0.017842,0.982158,hum
/real/bbc_val_50/BBC_val_19.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_19.png,True,VisualNews,True,original,0.005566,0.994435,hum
/real/bbc_val_50/BBC_val_22.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_22.png,True,VisualNews,True,original,0.000197,0.999803,hum
/real/bbc_val_50/BBC_val_24.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_24.png,True,VisualNews,True,original,0.986951,0.013049,ai
/real/bbc_val_50/BBC_val_25.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_25.png,True,VisualNews,True,original,0.001835,0.998165,hum
/real/bbc_val_50/BBC_val_30.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_30.png,True,VisualNews,True,original,0.987706,0.012294,ai
/real/bbc_val_50/BBC_val_33.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_33.png,True,VisualNews,True,original,0.001071,0.998929,hum
/real/bbc_val_50/BBC_val_37.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_37.png,True,VisualNews,True,original,0.987971,0.012029,ai
/real/bbc_val_50/BBC_val_42.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_42.png,True,VisualNews,True,original,0.000173,0.999827,hum
/real/bbc_val_50/BBC_val_45.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_45.png,True,VisualNews,True,original,0.999687,0.000313,ai
/real/bbc_val_50/BBC_val_46.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/bbc_val_50/BBC_val_46.png,True,VisualNews,True,original,0.003589,0.996411,hum
/real/usa_today_val_50/usa_today_val_6.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_6.png,True,VisualNews,True,original,0.987914,0.012086,ai
/real/usa_today_val_50/usa_today_val_7.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_7.png,True,VisualNews,True,original,0.000181,0.999819,hum
/real/usa_today_val_50/usa_today_val_9.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_9.png,True,VisualNews,True,original,0.999977,2.3e-05,ai
/real/usa_today_val_50/usa_today_val_10.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_10.png,True,VisualNews,True,original,0.999579,0.000421,ai
/real/usa_today_val_50/usa_today_val_13.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_13.png,True,VisualNews,True,original,0.998932,0.001068,ai
/real/usa_today_val_50/usa_today_val_16.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_16.png,True,VisualNews,True,original,8e-06,0.999992,hum
/real/usa_today_val_50/usa_today_val_17.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_17.png,True,VisualNews,True,original,0.00011,0.99989,hum
/real/usa_today_val_50/usa_today_val_18.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_18.png,True,VisualNews,True,original,0.002224,0.997776,hum
/real/usa_today_val_50/usa_today_val_22.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_22.png,True,VisualNews,True,original,0.999286,0.000714,ai
/real/usa_today_val_50/usa_today_val_23.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_23.png,True,VisualNews,True,original,0.999418,0.000582,ai
/real/usa_today_val_50/usa_today_val_25.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_25.png,True,VisualNews,True,original,0.996826,0.003174,ai
/real/usa_today_val_50/usa_today_val_26.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_26.png,True,VisualNews,True,original,0.001193,0.998807,hum
/real/usa_today_val_50/usa_today_val_27.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_27.png,True,VisualNews,True,original,0.00077,0.99923,hum
/real/usa_today_val_50/usa_today_val_28.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_28.png,True,VisualNews,True,original,0.000941,0.999059,hum
/real/usa_today_val_50/usa_today_val_29.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_29.png,True,VisualNews,True,original,0.581557,0.418443,ai
/real/usa_today_val_50/usa_today_val_32.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_32.png,True,VisualNews,True,original,0.998026,0.001974,ai
/real/usa_today_val_50/usa_today_val_34.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_34.png,True,VisualNews,True,original,0.0,1.0,hum
/real/usa_today_val_50/usa_today_val_40.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_40.png,True,VisualNews,True,original,0.183456,0.816544,hum
/real/usa_today_val_50/usa_today_val_42.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_42.png,True,VisualNews,True,original,0.002743,0.997257,hum
/real/usa_today_val_50/usa_today_val_43.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_43.png,True,VisualNews,True,original,0.015071,0.984929,hum
/real/usa_today_val_50/usa_today_val_47.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/usa_today_val_50/usa_today_val_47.png,True,VisualNews,True,original,0.989767,0.010233,ai
/real/wash_val_50/wash_val_1.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_1.png,True,VisualNews,True,original,0.998657,0.001343,ai
/real/wash_val_50/wash_val_4.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_4.png,True,VisualNews,True,original,0.000201,0.9998,hum
/real/wash_val_50/wash_val_8.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_8.png,True,VisualNews,True,original,0.999136,0.000864,ai
/real/wash_val_50/wash_val_9.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_9.png,True,VisualNews,True,original,0.934224,0.065775,ai
/real/wash_val_50/wash_val_11.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_11.png,True,VisualNews,True,original,0.007653,0.992347,hum
/real/wash_val_50/wash_val_13.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_13.png,True,VisualNews,True,original,0.998885,0.001115,ai
/real/wash_val_50/wash_val_14.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_14.png,True,VisualNews,True,original,0.004138,0.995862,hum
/real/wash_val_50/wash_val_18.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_18.png,True,VisualNews,True,original,0.000921,0.999079,hum
/real/wash_val_50/wash_val_19.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_19.png,True,VisualNews,True,original,5.8e-05,0.999942,hum
/real/wash_val_50/wash_val_24.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_24.png,True,VisualNews,True,original,0.001061,0.998939,hum
/real/wash_val_50/wash_val_26.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_26.png,True,VisualNews,True,original,0.999864,0.000136,ai
/real/wash_val_50/wash_val_29.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_29.png,True,VisualNews,True,original,0.001158,0.998842,hum
/real/wash_val_50/wash_val_44.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_44.png,True,VisualNews,True,original,0.999961,3.8e-05,ai
/real/wash_val_50/wash_val_47.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_47.png,True,VisualNews,True,original,0.000777,0.999223,hum
/real/wash_val_50/wash_val_48.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/wash_val_50/wash_val_48.png,True,VisualNews,True,original,0.976048,0.023952,ai
/real/guardian_val_50/guardian_val_2.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_2.png,True,VisualNews,True,original,0.980977,0.019023,ai
/real/guardian_val_50/guardian_val_4.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_4.png,True,VisualNews,True,original,0.999935,6.5e-05,ai
/real/guardian_val_50/guardian_val_7.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_7.png,True,VisualNews,True,original,0.998579,0.001421,ai
/real/guardian_val_50/guardian_val_13.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_13.png,True,VisualNews,True,original,0.000185,0.999815,hum
/real/guardian_val_50/guardian_val_14.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_14.png,True,VisualNews,True,original,0.999838,0.000162,ai
/real/guardian_val_50/guardian_val_15.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_15.png,True,VisualNews,True,original,0.001753,0.998247,hum
/real/guardian_val_50/guardian_val_23.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_23.png,True,VisualNews,True,original,0.0026,0.9974,hum
/real/guardian_val_50/guardian_val_25.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_25.png,True,VisualNews,True,original,0.999959,4.1e-05,ai
/real/guardian_val_50/guardian_val_29.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_29.png,True,VisualNews,True,original,0.003138,0.996862,hum
/real/guardian_val_50/guardian_val_30.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_30.png,True,VisualNews,True,original,0.999729,0.000271,ai
/real/guardian_val_50/guardian_val_32.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_32.png,True,VisualNews,True,original,0.999547,0.000453,ai
/real/guardian_val_50/guardian_val_35.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_35.png,True,VisualNews,True,original,0.001022,0.998978,hum
/real/guardian_val_50/guardian_val_36.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_36.png,True,VisualNews,True,original,0.003001,0.996999,hum
/real/guardian_val_50/guardian_val_42.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_42.png,True,VisualNews,True,original,0.824535,0.175465,ai
/real/guardian_val_50/guardian_val_43.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_43.png,True,VisualNews,True,original,0.014902,0.985098,hum
/real/guardian_val_50/guardian_val_44.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_44.png,True,VisualNews,True,original,0.999192,0.000808,ai
/real/guardian_val_50/guardian_val_46.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/guardian_val_50/guardian_val_46.png,True,VisualNews,True,original,0.003057,0.996943,hum
/real/coco_val_50/coco_val_3.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_3.png,True,MS-COCO,True,original,4e-06,0.999996,hum
/real/coco_val_50/coco_val_11.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_11.png,True,MS-COCO,True,original,6.7e-05,0.999933,hum
/real/coco_val_50/coco_val_15.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_15.png,True,MS-COCO,True,original,4.2e-05,0.999958,hum
/real/coco_val_50/coco_val_18.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_18.png,True,MS-COCO,True,original,0.000949,0.999051,hum
/real/coco_val_50/coco_val_21.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_21.png,True,MS-COCO,True,original,0.001123,0.998877,hum
/real/coco_val_50/coco_val_24.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_24.png,True,MS-COCO,True,original,2e-06,0.999998,hum
/real/coco_val_50/coco_val_26.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_26.png,True,MS-COCO,True,original,0.000174,0.999826,hum
/real/coco_val_50/coco_val_29.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_29.png,True,MS-COCO,True,original,4.1e-05,0.999959,hum
/real/coco_val_50/coco_val_30.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_30.png,True,MS-COCO,True,original,9.9e-05,0.999901,hum
/real/coco_val_50/coco_val_31.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_31.png,True,MS-COCO,True,original,5e-06,0.999995,hum
/real/coco_val_50/coco_val_32.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_32.png,True,MS-COCO,True,original,0.000374,0.999626,hum
/real/coco_val_50/coco_val_33.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_33.png,True,MS-COCO,True,original,0.000134,0.999866,hum
/real/coco_val_50/coco_val_34.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_34.png,True,MS-COCO,True,original,0.000567,0.999433,hum
/real/coco_val_50/coco_val_37.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_37.png,True,MS-COCO,True,original,0.986513,0.013487,ai
/real/coco_val_50/coco_val_38.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_38.png,True,MS-COCO,True,original,0.000214,0.999786,hum
/real/coco_val_50/coco_val_39.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_39.png,True,MS-COCO,True,original,2.8e-05,0.999972,hum
/real/coco_val_50/coco_val_49.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/coco_val_50/coco_val_49.png,True,MS-COCO,True,original,4.9e-05,0.999951,hum
/real/fakeddit_val_50/fakeddit_val_0.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_0.png,True,Fakeddit,True,original,0.008477,0.991523,hum
/real/fakeddit_val_50/fakeddit_val_6.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_6.png,True,Fakeddit,True,original,0.000618,0.999382,hum
/real/fakeddit_val_50/fakeddit_val_16.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_16.png,True,Fakeddit,True,original,0.998761,0.001239,ai
/real/fakeddit_val_50/fakeddit_val_24.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_24.png,True,Fakeddit,True,original,8.1e-05,0.999919,hum
/real/fakeddit_val_50/fakeddit_val_28.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_28.png,True,Fakeddit,True,original,0.000104,0.999896,hum
/real/fakeddit_val_50/fakeddit_val_31.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_31.png,True,Fakeddit,True,original,3.6e-05,0.999964,hum
/real/fakeddit_val_50/fakeddit_val_32.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_32.png,True,Fakeddit,True,original,0.001012,0.998988,hum
/real/fakeddit_val_50/fakeddit_val_36.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_36.png,True,Fakeddit,True,original,0.000155,0.999845,hum
/real/fakeddit_val_50/fakeddit_val_38.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_38.png,True,Fakeddit,True,original,0.004554,0.995446,hum
/real/fakeddit_val_50/fakeddit_val_39.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_39.png,True,Fakeddit,True,original,0.0002,0.9998,hum
/real/fakeddit_val_50/fakeddit_val_45.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_45.png,True,Fakeddit,True,original,2.6e-05,0.999974,hum
/real/fakeddit_val_50/fakeddit_val_47.png,D:\Pics Can Lie\dataset\MMFakeBench\MMFakeBench_val\real/fakeddit_val_50/fakeddit_val_47.png,True,Fakeddit,True,original,4.4e-05,0.999956,hum
